PWVmidTim        PW
20190125/0915   -9.9
20190125/0945   -9.9
20190125/1015   -9.9
20190125/1045   -9.9
20190125/1115   -9.9
20190125/1145   -9.9
20190125/1215   -9.9
20190125/1245   -9.9
20190125/1315   -9.9
20190125/1345   -9.9
20190125/1415   -9.9
20190125/1445   -9.9
20190125/1515   -9.9
20190125/1545   -9.9
20190125/1615   -9.9
20190125/1645   -9.9
20190125/1715   -9.9
20190125/1745   -9.9
20190125/1815   -9.9
20190125/1845   -9.9
20190125/1915   -9.9
20190125/1945   -9.9
20190125/2015   -9.9
20190125/2045   -9.9
20190125/2115   -9.9
20190125/2145   -9.9
20190125/2215   -9.9
20190125/2245   -9.9
20190125/2315   -9.9
20190125/2345   -9.9
20190125/2345   -9.9
20190126/0015   -9.9
20190126/0045   -9.9
20190126/0115   -9.9
20190126/0145   -9.9
20190126/0215   -9.9
20190126/0245   -9.9
20190126/0315   -9.9
20190126/0345   -9.9
20190126/0415   -9.9
20190126/0445   -9.9
20190126/0515   -9.9
20190126/0545   -9.9
20190126/0615   -9.9
20190126/0645   -9.9
20190126/0715   -9.9
20190126/0745   -9.9
20190126/0815   -9.9
20190126/0845   -9.9
20190126/0915   -9.9
20190126/0945   -9.9
20190126/1015   -9.9
20190126/1045   -9.9
20190126/1115   -9.9
20190126/1145   -9.9
20190126/1215   -9.9
20190126/1245   -9.9
20190126/1315   -9.9
20190126/1345   -9.9
20190126/1415   -9.9
20190126/1445   -9.9
20190126/1515   -9.9
20190126/1545   -9.9
20190126/1615   -9.9
20190126/1645   -9.9
20190126/1715   -9.9
20190126/1745   -9.9
20190126/1815   -9.9
20190126/1845   -9.9
20190126/1915   -9.9
20190126/1945   -9.9
20190126/2015   -9.9
20190126/2045   -9.9
20190126/2115   -9.9
20190126/2145   -9.9
20190126/2215   -9.9
20190126/2245   -9.9
20190126/2315   -9.9
20190126/2345   -9.9
20190126/2345   -9.9
20190127/0015   -9.9
20190127/0045   -9.9
20190127/0115   -9.9
20190127/0145   -9.9
20190127/0215   -9.9
20190127/0245   -9.9
20190127/0315   -9.9
20190127/0345   -9.9
20190127/0415   -9.9
20190127/0445   -9.9
20190127/0515   -9.9
20190127/0545   -9.9
20190127/0615   -9.9
20190127/0645   -9.9
20190127/0715   -9.9
20190127/0745   -9.9
20190127/0815   -9.9
20190127/0845   -9.9
20190127/0915   -9.9
20190127/0945   -9.9
20190127/1015   -9.9
20190127/1045   -9.9
20190127/1115   -9.9
20190127/1145   -9.9
20190127/1215   -9.9
20190127/1245   -9.9
20190127/1315   -9.9
20190127/1345   -9.9
20190127/1415   -9.9
20190127/1445   -9.9
20190127/1515   -9.9
20190127/1545   -9.9
20190127/1615   -9.9
20190127/1645   -9.9
20190127/1715   -9.9
20190127/1745   -9.9
20190127/1815   -9.9
20190127/1845   -9.9
20190127/1915   -9.9
20190127/1945   -9.9
20190127/2015   -9.9
20190127/2045   -9.9
20190127/2115   -9.9
20190127/2145   -9.9
20190127/2215   -9.9
20190127/2245   -9.9
20190127/2315   -9.9
20190127/2345   -9.9
20190127/2345   -9.9
20190128/0015   -9.9
20190128/0045   -9.9
20190128/0115   -9.9
20190128/0145   -9.9
20190128/0215   -9.9
20190128/0245   -9.9
20190128/0315   -9.9
20190128/0345   -9.9
20190128/0415   -9.9
20190128/0445   -9.9
20190128/0515   -9.9
20190128/0545   -9.9
20190128/0615   -9.9
20190128/0645   -9.9
20190128/0715   -9.9
20190128/0745   -9.9
20190128/0815   -9.9
20190128/0845   -9.9
20190128/0915   -9.9
20190128/0945   -9.9
20190128/1015   -9.9
20190128/1045   -9.9
20190128/1115   -9.9
20190128/1145   -9.9
20190128/1215   -9.9
20190128/1245   -9.9
20190128/1315   -9.9
20190128/1345   -9.9
20190128/1415   -9.9
20190128/1445   -9.9
20190128/1515   -9.9
20190128/1545   -9.9
20190128/1615   -9.9
20190128/1645   -9.9
20190128/1715   -9.9
20190128/1745   -9.9
20190128/1815   -9.9
20190128/1845   -9.9
20190128/1915   -9.9
20190128/1945   -9.9
20190128/2015   -9.9
20190128/2045   -9.9
20190128/2115   -9.9
20190128/2145   -9.9
20190128/2215   -9.9
20190128/2245   -9.9
20190128/2315   -9.9
20190128/2345   -9.9
20190129/0015   -9.9
20190129/0045   -9.9
20190129/0115   -9.9
20190129/0145   -9.9
20190129/0215   -9.9
20190129/0245   -9.9
20190129/0315   -9.9
20190129/0345   -9.9
20190129/0415   -9.9
20190129/0445   -9.9
20190129/0515   -9.9
20190129/0545   -9.9
20190129/0615   -9.9
20190129/0645   -9.9
20190129/0715   -9.9
20190129/0745   -9.9
20190129/0815   -9.9
20190129/0845   -9.9
20190129/0915   -9.9
20190129/0945   -9.9
20190129/1015   -9.9
20190129/1045   -9.9
20190129/1115   -9.9
20190129/1145   -9.9
20190129/1215   -9.9
20190129/1245   -9.9
20190129/1315   -9.9
20190129/1345   -9.9
20190129/1415   -9.9
20190129/1445   -9.9
20190129/1515   -9.9
20190129/1545   -9.9
20190129/1615   -9.9
20190129/1645   -9.9
20190129/1715   -9.9
20190129/1745   -9.9
20190129/1815   -9.9
20190129/1845   -9.9
20190129/1915   -9.9
20190129/1945   -9.9
20190129/2015   -9.9
20190129/2045   -9.9
20190129/2115   -9.9
20190129/2145   -9.9
20190129/2215   -9.9
20190129/2245   -9.9
20190129/2315   -9.9
20190129/2345   -9.9
20190130/0015   -9.9
20190130/0045   -9.9
20190130/0115   -9.9
20190130/0145   -9.9
20190130/0215   -9.9
20190130/0245   -9.9
20190130/0315   -9.9
20190130/0345   -9.9
20190130/0415   -9.9
20190130/0445   -9.9
20190130/0515   -9.9
20190130/0545   -9.9
20190130/0615   -9.9
20190130/0645   -9.9
20190130/0715   -9.9
20190130/0745   -9.9
20190130/0815   -9.9
20190130/0845   -9.9
20190130/0915   -9.9
20190130/0945   -9.9
20190130/1015   -9.9
20190130/1045   -9.9
20190130/1115   -9.9
20190130/1145   -9.9
20190130/1215   -9.9
20190130/1245   -9.9
20190130/1315   -9.9
20190130/1345   -9.9
20190130/1415   -9.9
20190130/1445   -9.9
20190130/1515   -9.9
20190130/1545   -9.9
20190130/1615   -9.9
20190130/1645   -9.9
20190130/1715   -9.9
20190130/1745   -9.9
20190130/1815   -9.9
20190130/1845   -9.9
20190130/1915   -9.9
20190130/1945   -9.9
20190130/2015   -9.9
20190130/2045   -9.9
20190130/2115   -9.9
20190130/2145   -9.9
20190130/2215   -9.9
20190130/2245   -9.9
20190130/2315   -9.9
20190130/2345   -9.9
20190131/0015   -9.9
20190131/0045   -9.9
20190131/0115   -9.9
20190131/0145   -9.9
20190131/0215   -9.9
20190131/0245   -9.9
20190131/0315   -9.9
20190131/0345   -9.9
20190131/0415   -9.9
20190131/0445   -9.9
20190131/0515   -9.9
20190131/0545   -9.9
20190131/0615   -9.9
20190131/0645   -9.9
20190131/0715   -9.9
20190131/0745   -9.9
20190131/0815   -9.9
20190131/0845   -9.9
20190131/0915   -9.9
20190131/0945   -9.9
20190131/1015   -9.9
20190131/1045   -9.9
20190131/1115   -9.9
20190131/1145   -9.9
20190131/1215   -9.9
20190131/1245   -9.9
20190131/1315   -9.9
20190131/1345   -9.9
20190131/1415   -9.9
20190131/1445   -9.9
20190131/1515   -9.9
20190131/1545   -9.9
20190131/1615   -9.9
20190131/1645   -9.9
20190131/1715   -9.9
20190131/1745   -9.9
20190131/1815   -9.9
20190131/1845   -9.9
20190131/1915   -9.9
20190131/1945   -9.9
20190131/2015   -9.9
20190131/2045   -9.9
20190131/2115   -9.9
20190131/2145   -9.9
20190131/2215   -9.9
20190131/2245   -9.9
20190131/2315   -9.9
20190131/2345   -9.9
20190201/0015   -9.9
20190201/0045   -9.9
20190201/0115   -9.9
20190201/0145   -9.9
20190201/0215   -9.9
20190201/0245   -9.9
20190201/0315   -9.9
20190201/0345   -9.9
20190201/0415   -9.9
20190201/0445   -9.9
20190201/0515   -9.9
20190201/0545   -9.9
20190201/0615   -9.9
20190201/0645   -9.9
20190201/0715   -9.9
20190201/0745   -9.9
20190201/0815   -9.9
20190201/0845   -9.9
20190201/0915   -9.9
20190201/0945   -9.9
20190201/1015   -9.9
20190201/1045   -9.9
20190201/1115   -9.9
20190201/1145   -9.9
20190201/1215   -9.9
20190201/1245   -9.9
20190201/1315   -9.9
20190201/1345   -9.9
20190201/1415   -9.9
20190201/1445   -9.9
20190201/1515   -9.9
20190201/1545   -9.9
20190201/1615   -9.9
20190201/1645   -9.9
20190201/1715   -9.9
20190201/1745   -9.9
20190201/1815   -9.9
20190201/1845   -9.9
20190201/1915   -9.9
20190201/1945   -9.9
20190201/2015   -9.9
20190201/2045   -9.9
20190201/2115   -9.9
20190201/2145   -9.9
20190201/2215   -9.9
20190201/2245   -9.9
20190201/2315   -9.9
20190201/2345   -9.9
20190202/0015   -9.9
20190202/0045   -9.9
20190202/0115   -9.9
20190202/0145   -9.9
20190202/0215   -9.9
20190202/0245   -9.9
20190202/0315   -9.9
20190202/0345   -9.9
20190202/0415   -9.9
20190202/0445   -9.9
20190202/0515   -9.9
20190202/0545   -9.9
20190202/0615   -9.9
20190202/0645   -9.9
20190202/0715   -9.9
20190202/0745   -9.9
20190202/0815   -9.9
20190202/0845   -9.9
20190202/0915   -9.9
20190202/0945   -9.9
20190202/1015   -9.9
20190202/1045   -9.9
20190202/1115   -9.9
20190202/1145   -9.9
20190202/1215   -9.9
20190202/1245   -9.9
20190202/1315   -9.9
20190202/1345   -9.9
20190202/1415   -9.9
20190202/1445   -9.9
20190202/1515   -9.9
20190202/1545   -9.9
20190202/1615   -9.9
20190202/1645   -9.9
20190202/1715   -9.9
20190202/1745   -9.9
20190202/1815   -9.9
20190202/1845   -9.9
20190202/1915   -9.9
20190202/1945   -9.9
20190202/2015   -9.9
20190202/2045   -9.9
20190202/2115   -9.9
20190202/2145   -9.9
20190202/2215   -9.9
20190202/2245   -9.9
20190202/2315   -9.9
20190202/2345   -9.9
20190203/0015   -9.9
20190203/0045   -9.9
20190203/0115   -9.9
20190203/0145   -9.9
20190203/0215   -9.9
20190203/0245   -9.9
20190203/0315   -9.9
20190203/0345   -9.9
20190203/0415   -9.9
20190203/0445   -9.9
20190203/0515   -9.9
20190203/0545   -9.9
20190203/0615   -9.9
20190203/0645   -9.9
20190203/0715   -9.9
20190203/0745   -9.9
20190203/0815   -9.9
20190203/0845   -9.9
20190203/0915   -9.9
20190203/0945   -9.9
20190203/1015   -9.9
20190203/1045   -9.9
20190203/1115   -9.9
20190203/1145   -9.9
20190203/1215   -9.9
20190203/1245   -9.9
20190203/1315   -9.9
20190203/1345   -9.9
20190203/1415   -9.9
20190203/1445   -9.9
20190203/1515   -9.9
20190203/1545   -9.9
20190203/1615   -9.9
20190203/1645   -9.9
20190203/1715   -9.9
20190203/1745   -9.9
20190203/1815   -9.9
20190203/1845   -9.9
20190203/1915   -9.9
20190203/1945   -9.9
20190203/2015   -9.9
20190203/2045   -9.9
20190203/2115   -9.9
20190203/2145   -9.9
20190203/2215   -9.9
20190203/2245   -9.9
20190203/2315   -9.9
20190203/2345   -9.9
20190204/0015   -9.9
20190204/0045   -9.9
20190204/0115   -9.9
20190204/0145   -9.9
20190204/0215   -9.9
20190204/0245   -9.9
20190204/0315   -9.9
20190204/0345   -9.9
20190204/0415   -9.9
20190204/0445   -9.9
20190204/0515   -9.9
20190204/0545   -9.9
20190204/0615   -9.9
20190204/0645   -9.9
20190204/0715   -9.9
20190204/0745   -9.9
20190204/0815   -9.9
20190204/0845   -9.9
20190204/0915   -9.9
20190204/0945   -9.9
20190204/1015   -9.9
20190204/1045   -9.9
20190204/1115   -9.9
20190204/1145   -9.9
20190204/1215   -9.9
20190204/1245   -9.9
20190204/1315   -9.9
20190204/1345   -9.9
20190204/1415   -9.9
20190204/1445   -9.9
20190204/1515   -9.9
20190204/1545   -9.9
20190204/1615   -9.9
20190204/1645   -9.9
20190204/1715   -9.9
20190204/1745   -9.9
20190204/1815   -9.9
20190204/1845   -9.9
20190204/1915   -9.9
20190204/1945   -9.9
20190204/2015   -9.9
20190204/2045   -9.9
20190204/2115   -9.9
20190204/2145   -9.9
20190204/2215   -9.9
20190204/2245   -9.9
20190204/2315   -9.9
20190204/2345   -9.9
20190205/0015   -9.9
20190205/0045   -9.9
20190205/0115   -9.9
20190205/0145   -9.9
20190205/0215   -9.9
20190205/0245   -9.9
20190205/0315   -9.9
20190205/0345   -9.9
20190205/0415   -9.9
20190205/0445   -9.9
20190205/0515   -9.9
20190205/0545   -9.9
20190205/0615   -9.9
20190205/0645   -9.9
20190205/0715   -9.9
20190205/0745   -9.9
20190205/0815   -9.9
20190205/0845   -9.9
20190205/1015   -9.9
20190205/1045   -9.9
20190205/1115   -9.9
20190205/1145   -9.9
20190205/1215   -9.9
20190205/1245   -9.9
20190205/1315   -9.9
20190205/1345   -9.9
20190205/1415   -9.9
20190205/1445   -9.9
20190205/1515   -9.9
20190205/1545   -9.9
20190205/1615   -9.9
20190205/1645   -9.9
20190205/1715   -9.9
20190205/1745   -9.9
20190205/1815   -9.9
20190205/1845   -9.9
20190205/1915   -9.9
20190205/1945   -9.9
20190205/2115   -9.9
20190205/2145   -9.9
20190205/2215   -9.9
20190205/2245   -9.9
20190205/2315   -9.9
20190205/2345   -9.9
20190206/0115   -9.9
20190206/0145   -9.9
20190206/0215   -9.9
20190206/0245   -9.9
20190206/0315   -9.9
20190206/0345   -9.9
20190206/0415   -9.9
20190206/0445   -9.9
20190206/0515   -9.9
20190206/0545   -9.9
20190206/0615   -9.9
20190206/0645   -9.9
20190206/0715   -9.9
20190206/0745   -9.9
20190206/0815   -9.9
20190206/0845   -9.9
20190206/0915   -9.9
20190206/0945   -9.9
20190206/1015   -9.9
20190206/1045   -9.9
20190206/1115   -9.9
20190206/1145   -9.9
20190206/1215   -9.9
20190206/1245   -9.9
20190206/1315   -9.9
20190206/1345   -9.9
20190206/1415   -9.9
20190206/1445   -9.9
20190206/1515   -9.9
20190206/1545   -9.9
20190206/1615   -9.9
20190206/1645   -9.9
20190206/1715   -9.9
20190206/1745   -9.9
20190206/1815   -9.9
20190206/1845   -9.9
20190206/1915   -9.9
20190206/1945   -9.9
20190206/2015   -9.9
20190206/2045   -9.9
20190206/2115   -9.9
20190206/2145   -9.9
20190206/2215   -9.9
20190206/2245   -9.9
20190206/2315   -9.9
20190206/2345   -9.9
20190208/0015   -9.9
20190208/0045   -9.9
20190208/0115   -9.9
20190208/0145   -9.9
20190208/0215   -9.9
20190208/0245   -9.9
20190208/0315   -9.9
20190208/0345   -9.9
20190208/0415   -9.9
20190208/0445   -9.9
20190208/0515   -9.9
20190208/0545   -9.9
20190208/0615   -9.9
20190208/0645   -9.9
20190208/0715   -9.9
20190208/0745   -9.9
20190208/0815   -9.9
20190208/0845   -9.9
20190208/0915   -9.9
20190208/0945   -9.9
20190208/1015   -9.9
20190208/1045   -9.9
20190208/1115   -9.9
20190208/1145   -9.9
20190208/1215   -9.9
20190208/1245   -9.9
20190208/1315   -9.9
20190208/1345   -9.9
20190208/1415   -9.9
20190208/1445   -9.9
20190208/1515   -9.9
20190208/1545   -9.9
20190208/1615   -9.9
20190208/1645   -9.9
20190208/1715   -9.9
20190208/1745   -9.9
20190208/1815   -9.9
20190208/1845   -9.9
20190208/1915   -9.9
20190208/1945   -9.9
20190208/2015   -9.9
20190208/2045   -9.9
20190208/2115   -9.9
20190208/2145   -9.9
20190208/2215   -9.9
20190208/2245   -9.9
20190208/2315   -9.9
20190208/2345   -9.9
20190209/0015   -9.9
20190209/0045   -9.9
20190209/0115   -9.9
20190209/0145   -9.9
20190209/0215   -9.9
20190209/0245   -9.9
20190209/0315   -9.9
20190209/0345   -9.9
20190209/0415   -9.9
20190209/0445   -9.9
20190209/0515   -9.9
20190209/0545   -9.9
20190209/0615   -9.9
20190209/0645   -9.9
20190209/0715   -9.9
20190209/0745   -9.9
20190209/0815   -9.9
20190209/0845   -9.9
20190209/0915   -9.9
20190209/0945   -9.9
20190209/1015   -9.9
20190209/1045   -9.9
20190209/1115   -9.9
20190209/1145   -9.9
20190209/1215   -9.9
20190209/1245   -9.9
20190209/1315   -9.9
20190209/1345   -9.9
20190209/1415   -9.9
20190209/1445   -9.9
20190209/1515   -9.9
20190209/1545   -9.9
20190209/1615   -9.9
20190209/1645   -9.9
20190209/1715   -9.9
20190209/1745   -9.9
20190209/1815   -9.9
20190209/1845   -9.9
20190209/1915   -9.9
20190209/1945   -9.9
20190209/2015   -9.9
20190209/2045   -9.9
20190209/2115   -9.9
20190209/2145   -9.9
20190209/2215   -9.9
20190209/2245   -9.9
20190209/2315   -9.9
20190209/2345   -9.9
20190210/0015   -9.9
20190210/0045   -9.9
20190210/0115   -9.9
20190210/0145   -9.9
20190210/0215   -9.9
20190210/0245   -9.9
20190210/0315   -9.9
20190210/0345   -9.9
20190210/0415   -9.9
20190210/0445   -9.9
20190210/0515   -9.9
20190210/0545   -9.9
20190210/0615   -9.9
20190210/0645   -9.9
20190210/0715   -9.9
20190210/0745   -9.9
20190210/0815   -9.9
20190210/0845   -9.9
20190210/0915   -9.9
20190210/0945   -9.9
20190210/1015   -9.9
20190210/1045   -9.9
20190210/1115   -9.9
20190210/1145   -9.9
20190210/1215   -9.9
20190210/1245   -9.9
20190210/1315   -9.9
20190210/1345   -9.9
20190210/1415   -9.9
20190210/1445   -9.9
20190210/1515   -9.9
20190210/1545   -9.9
20190210/1615   -9.9
20190210/1645   -9.9
20190210/1715   -9.9
20190210/1745   -9.9
20190210/1815   -9.9
20190210/1845   -9.9
20190210/1915   -9.9
20190210/1945   -9.9
20190210/2015   -9.9
20190210/2045   -9.9
20190210/2115   -9.9
20190210/2145   -9.9
20190210/2215   -9.9
20190210/2245   -9.9
20190210/2315   -9.9
20190210/2345   -9.9
20190211/0015   -9.9
20190211/0045   -9.9
20190211/0115   -9.9
20190211/0145   -9.9
20190211/0215   -9.9
20190211/0245   -9.9
20190211/0315   -9.9
20190211/0345   -9.9
20190211/0415   -9.9
20190211/0445   -9.9
20190211/0515   -9.9
20190211/0545   -9.9
20190211/0615   -9.9
20190211/0645   -9.9
20190211/0715   -9.9
20190211/0745   -9.9
20190211/0815   -9.9
20190211/0845   -9.9
20190211/0915   -9.9
20190211/0945   -9.9
20190211/1015   -9.9
20190211/1045   -9.9
20190211/1115   -9.9
20190211/1145   -9.9
20190211/1215   -9.9
20190211/1245   -9.9
20190211/1315   -9.9
20190211/1345   -9.9
20190211/1415   -9.9
20190211/1445   -9.9
20190211/1515   -9.9
20190211/1545   -9.9
20190211/1615   -9.9
20190211/1645   -9.9
20190211/1715   -9.9
20190211/1745   -9.9
20190211/1815   -9.9
20190211/1845   -9.9
20190211/1915   -9.9
20190211/1945   -9.9
20190211/2015   -9.9
20190211/2045   -9.9
20190211/2115   -9.9
20190211/2145   -9.9
20190211/2215   -9.9
20190211/2245   -9.9
20190211/2315   -9.9
20190211/2345   -9.9
20190212/0015   -9.9
20190212/0045   -9.9
20190212/0115   -9.9
20190212/0145   -9.9
20190212/0215   -9.9
20190212/0245   -9.9
20190212/0315   -9.9
20190212/0345   -9.9
20190212/0415   -9.9
20190212/0445   -9.9
20190212/0515   -9.9
20190212/0545   -9.9
20190212/0615   -9.9
20190212/0645   -9.9
20190212/0715   -9.9
20190212/0745   -9.9
20190212/0815   -9.9
20190212/0845   -9.9
20190212/0915   -9.9
20190212/0945   -9.9
20190212/1015   -9.9
20190212/1045   -9.9
20190212/1115   -9.9
20190212/1145   -9.9
20190212/1215   -9.9
20190212/1245   -9.9
20190212/1315   -9.9
20190212/1345   -9.9
20190212/1415   -9.9
20190212/1445   -9.9
20190212/1515   -9.9
20190212/1545   -9.9
20190212/1615   -9.9
20190212/1645   -9.9
20190212/1715   -9.9
20190212/1745   -9.9
20190212/1815   -9.9
20190212/1845   -9.9
20190212/1915   -9.9
20190212/1945   -9.9
20190212/2015   -9.9
20190212/2045   -9.9
20190212/2115   -9.9
20190212/2145   -9.9
20190212/2215   -9.9
20190212/2245   -9.9
20190212/2315   -9.9
20190212/2345   -9.9
20190213/0015   -9.9
20190213/0045   -9.9
20190213/0115   -9.9
20190213/0145   -9.9
20190213/0215   -9.9
20190213/0245   -9.9
20190213/0315   -9.9
20190213/0345   -9.9
20190213/0415   -9.9
20190213/0445   -9.9
20190213/0515   -9.9
20190213/0545   -9.9
20190213/0615   -9.9
20190213/0645   -9.9
20190213/0715   -9.9
20190213/0745   -9.9
20190213/0815   -9.9
20190213/0845   -9.9
20190213/0915   -9.9
20190213/0945   -9.9
20190213/1015   -9.9
20190213/1045   -9.9
20190213/1115   -9.9
20190213/1145   -9.9
20190213/1215   -9.9
20190213/1245   -9.9
20190213/1315   -9.9
20190213/1345   -9.9
20190213/1415   -9.9
20190213/1445   -9.9
20190213/1515   -9.9
20190213/1545   -9.9
20190213/1615   -9.9
20190213/1645   -9.9
20190213/1715   -9.9
20190213/1745   -9.9
20190213/1815   -9.9
20190213/1845   -9.9
