PWVmidTim        PW
20190127/1015   7.1
20190127/1045   7.0
20190127/1115   8.0
20190127/1145   7.8
20190127/1215   6.9
20190127/1245   7.3
20190127/1315   7.5
20190127/1345   7.6
20190127/1415   7.5
20190127/1445   7.4
20190127/1515   7.5
20190127/1545   7.3
20190127/1615   7.1
20190127/1645   8.0
20190127/1715   7.9
20190127/1745   6.9
20190127/1815   7.0
20190127/1845   6.9
20190127/1915   6.8
20190127/1945   6.2
20190127/2015   5.7
20190127/2045   6.2
20190127/2115   7.4
20190127/2145   7.0
20190127/2215   5.7
20190127/2245   5.5
20190127/2315   5.3
20190127/2345   5.5
20190127/2345   5.5
20190128/0015   5.4
20190128/0045   5.1
20190128/0115   4.7
20190128/0145   4.6
20190128/0215   4.9
20190128/0245   4.7
20190128/0315   4.5
20190128/0345   4.5
20190128/0415   4.3
20190128/0445   4.2
20190128/0515   4.0
20190128/0545   4.0
20190128/0615   3.7
20190128/0645   3.3
20190128/0715   3.9
20190128/0745   4.0
20190128/0815   3.8
20190128/0845   3.8
20190128/0915   3.7
20190128/0945   3.7
20190128/1015   3.5
20190128/1045   3.7
20190128/1115   4.8
20190128/1145   4.9
20190128/1215   3.8
20190128/1245   3.4
20190128/1315   2.9
20190128/1345   2.7
20190128/1415   2.7
20190128/1445   2.5
20190128/1515   2.5
20190128/1545   2.2
20190128/1615   2.5
20190128/1645   3.0
20190128/1715   2.2
20190128/1745   1.6
20190128/1815   2.0
20190128/1845   2.2
20190128/1915   2.1
20190128/1945   1.4
20190128/2015   1.6
20190128/2045   2.1
20190128/2115   1.9
20190128/2145   2.3
20190128/2215   2.1
20190128/2245   1.6
20190128/2315   1.7
20190128/2345   1.9
20190129/0015   2.0
20190129/0045   2.0
20190129/0115   2.1
20190129/0145   2.3
20190129/0215   2.2
20190129/0245   2.1
20190129/0315   2.6
20190129/0345   2.8
20190129/0415   3.0
20190129/0445   2.9
20190129/0515   2.8
20190129/0545   3.0
20190129/0615   3.1
20190129/0645   3.3
20190129/0715   4.3
20190129/0745   4.1
20190129/0815   3.6
20190129/0845   3.6
20190129/0915   3.2
20190129/0945   3.4
20190129/1015   3.4
20190129/1045   3.7
20190129/1115   4.5
20190129/1145   4.4
20190129/1215   3.5
20190129/1245   3.3
20190129/1315   2.7
20190129/1345   2.1
20190129/1415   2.0
20190129/1445   2.0
20190129/1515   2.1
20190129/1545   2.0
20190129/1615   2.4
20190129/1645   2.9
20190129/1715   2.2
20190129/1745   1.8
20190129/1815   2.1
20190129/1845   1.9
20190129/1915   2.0
20190129/1945   1.8
20190129/2015   2.0
20190129/2045   2.1
20190129/2115   2.1
20190129/2145   2.2
20190129/2215   2.0
20190129/2245   1.8
20190129/2315   2.0
20190129/2345   2.3
20190130/0015   2.2
20190130/0045   2.2
20190130/0115   2.2
20190130/0145   2.4
20190130/0215   2.2
20190130/0245   2.0
20190130/0315   2.2
20190130/0345   2.2
20190130/0415   2.3
20190130/0445   2.1
20190130/0515   1.9
20190130/0545   1.9
20190130/0615   1.7
20190130/0645   1.9
20190130/0715   2.6
20190130/0745   2.6
20190130/0815   2.4
20190130/0845   1.9
20190130/0915   1.5
20190130/0945   2.0
20190130/1015   2.1
20190130/1045   2.5
20190130/1115   3.3
20190130/1145   2.8
20190130/1215   1.9
20190130/1245   1.9
20190130/1315   1.6
20190130/1345   1.4
20190130/1415   1.5
20190130/1445   1.7
20190130/1515   2.0
20190130/1545   2.1
20190130/1615   2.6
20190130/1645   3.2
20190130/1715   2.8
20190130/1745   2.9
20190130/1815   3.3
20190130/1845   3.6
20190130/1915   3.8
20190130/1945   3.4
20190130/2015   3.7
20190130/2045   4.1
20190130/2115   4.4
20190130/2145   4.6
20190130/2215   4.1
20190130/2245   4.0
20190130/2315   4.1
20190130/2345   3.9
20190131/0015   3.7
20190131/0045   3.6
20190131/0115   3.9
20190131/0145   4.3
20190131/0215   4.3
20190131/0245   4.6
20190131/0315   5.2
20190131/0345   5.4
20190131/0415   5.4
20190131/0445   4.7
20190131/0515   4.7
20190131/0545   5.4
20190131/0615   5.7
20190131/0645   6.0
20190131/0715   6.2
20190131/0745   6.3
20190131/0815   5.9
20190131/0845   5.4
20190131/0915   5.3
20190131/0945   5.3
20190131/1015   5.5
20190131/1045   6.7
20190131/1115   7.4
20190131/1145   6.3
20190131/1215   5.7
20190131/1245   5.9
20190131/1315   5.6
20190131/1345   5.2
20190131/1415   5.2
20190131/1445   5.2
20190131/1515   5.6
20190131/1545   5.7
20190131/1615   6.4
20190131/1645   6.9
20190131/1715   6.3
20190131/1745   6.5
20190131/1815   6.7
20190131/1845   6.8
20190131/1915   6.6
20190131/1945   6.4
20190131/2015   7.0
20190131/2045   7.0
20190131/2115   7.3
20190131/2145   7.6
20190131/2215   7.1
20190131/2245   7.0
20190131/2315   7.2
20190131/2345   7.3
20190201/0015   7.1
20190201/0045   7.1
20190201/0115   7.2
20190201/0145   7.2
20190201/0215   7.0
20190201/0245   7.0
20190201/0315   7.1
20190201/0345   6.9
20190201/0415   6.8
20190201/0445   6.8
20190201/0515   6.5
20190201/0545   6.6
20190201/0615   6.7
20190201/0645   6.7
20190201/0715   6.8
20190201/0745   6.3
20190201/0815   6.7
20190201/0845   6.9
20190201/0915   6.2
20190201/0945   6.2
20190201/1015   6.0
20190201/1045   6.7
20190201/1115   7.0
20190201/1145   5.9
20190201/1215   5.3
20190201/1245   5.0
20190201/1315   4.5
20190201/1345   4.0
20190201/1415   3.9
20190201/1445   3.9
20190201/1515   4.1
20190201/1545   4.2
20190201/1615   4.7
20190201/1645   4.7
20190201/1715   3.6
20190201/1745   3.4
20190201/1815   3.3
20190201/1845   2.9
20190201/1915   2.5
20190201/1945   2.7
20190201/2015   3.4
20190201/2045   3.3
20190201/2115   3.7
20190201/2145   3.7
20190201/2215   3.4
20190201/2245   3.5
20190201/2315   3.7
20190201/2345   3.9
20190202/0015   3.8
20190202/0045   3.6
20190202/0115   3.7
20190202/0145   3.9
20190202/0215   4.0
20190202/0245   4.6
20190202/0315   4.8
20190202/0345   4.9
20190202/0415   5.2
20190202/0445   5.2
20190202/0515   5.2
20190202/0545   5.0
20190202/0615   5.0
20190202/0645   5.3
20190202/0715   5.5
20190202/0745   5.7
20190202/0815   6.3
20190202/0845   6.2
20190202/0915   6.1
20190202/0945   6.2
20190202/1015   6.5
20190202/1045   8.4
20190202/1115   8.9
20190202/1145   8.3
20190202/1215   8.3
20190202/1245   7.9
20190202/1315   7.8
20190202/1345   8.0
20190202/1415   8.2
20190202/1445   8.8
20190202/1515   9.0
20190202/1545   9.6
20190202/1615   10.6
20190202/1645   10.5
20190202/1715   9.8
20190202/1745   9.9
20190202/1815   10.0
20190202/1845   9.9
20190202/1915   9.9
20190202/1945   10.2
20190202/2015   10.4
20190202/2045   10.4
20190202/2115   10.5
20190202/2145   10.6
20190202/2215   9.9
20190202/2245   9.7
20190202/2315   10.5
20190202/2345   10.6
20190203/0015   10.0
20190203/0045   9.6
20190203/0115   9.8
20190203/0145   9.8
20190203/0215   10.2
20190203/0245   11.2
20190203/0315   11.2
20190203/0345   10.6
20190203/0415   11.2
20190203/0445   11.5
20190203/0515   11.1
20190203/0545   11.2
20190203/0615   11.3
20190203/0645   11.2
20190203/0715   10.9
20190203/0745   11.3
20190203/0815   12.1
20190203/0845   11.2
20190203/0915   10.6
20190203/0945   10.1
20190203/1015   10.0
20190203/1045   10.5
20190203/1115   10.0
20190203/1145   9.5
20190203/1215   9.7
20190203/1245   9.5
20190203/1315   8.7
20190203/1345   7.9
20190203/1415   7.0
20190203/1445   6.5
20190203/1515   7.2
20190203/1545   8.1
20190203/1615   7.9
20190203/1645   7.1
20190203/1715   6.8
20190203/1745   7.0
20190203/1815   6.9
20190203/1845   6.6
20190203/1915   6.4
20190203/1945   6.3
20190203/2015   6.7
20190203/2045   6.6
20190203/2115   6.8
20190203/2145   6.6
20190203/2215   5.9
20190203/2245   5.7
20190203/2315   5.9
20190203/2345   6.5
20190204/0015   6.5
20190204/0045   6.2
20190204/0115   5.9
20190204/0145   6.0
20190204/0215   6.3
20190204/0245   6.7
20190204/0315   6.8
20190204/0345   6.9
20190204/0415   7.1
20190204/0445   7.0
20190204/0515   7.0
20190204/0545   6.8
20190204/0615   6.7
20190204/0645   7.1
20190204/0715   6.9
20190204/0745   7.3
20190204/0815   8.1
20190204/0845   7.8
20190204/0915   7.7
20190204/0945   7.8
20190204/1015   7.6
20190204/1045   7.7
20190204/1115   7.9
20190204/1145   7.6
20190204/1215   7.4
20190204/1245   7.5
20190204/1315   7.1
20190204/1345   7.2
20190204/1415   7.4
20190204/1445   6.9
20190204/1515   7.2
20190204/1545   7.4
20190204/1615   8.2
20190204/1645   7.9
20190204/1715   7.2
20190204/1745   6.8
20190204/1815   6.4
20190204/1845   6.6
20190204/1915   6.5
20190204/1945   6.5
20190204/2015   6.5
20190204/2045   6.3
20190204/2115   5.9
20190204/2145   5.4
20190204/2215   5.9
20190204/2245   6.0
20190204/2315   6.4
20190204/2345   6.4
20190205/0015   6.6
20190205/0045   7.0
20190205/0115   6.7
20190205/0145   6.6
20190205/0215   6.8
20190205/0245   6.9
20190205/0315   7.2
20190205/0345   7.6
20190205/0415   7.1
20190205/0445   7.2
20190205/0515   7.5
20190205/0545   7.3
20190205/0615   7.5
20190205/0645   7.6
20190205/0715   7.6
20190205/0745   8.6
20190205/0815   8.1
20190205/0845   6.9
20190205/0915   6.6
20190205/0945   6.5
20190205/1015   5.9
20190205/1045   5.4
20190205/1115   5.8
20190205/1145   6.0
20190205/1215   6.1
20190205/1245   6.2
20190205/1315   6.1
20190205/1345   5.9
20190205/1415   5.3
20190205/1445   5.0
20190205/1515   5.3
20190205/1545   5.8
20190205/1615   5.9
20190205/1645   5.4
20190205/1715   5.3
20190205/1745   5.2
20190205/1815   5.1
20190205/1845   5.5
20190205/1915   5.4
20190205/1945   5.5
20190205/2015   5.8
20190205/2045   5.7
20190205/2115   4.2
20190205/2145   3.7
20190205/2215   4.4
20190205/2245   4.6
20190205/2315   5.1
20190205/2345   5.1
20190206/0015   5.0
20190206/0045   4.7
20190206/0115   3.9
20190206/0145   3.8
20190206/0215   4.1
20190206/0245   3.8
20190206/0315   3.9
20190206/0345   3.7
20190206/0415   3.5
20190206/0445   4.0
20190206/0515   3.4
20190206/0545   3.2
20190206/0615   3.1
20190206/0645   3.1
20190206/0715   3.6
20190206/0745   4.0
20190206/0815   3.4
20190206/0845   2.8
20190206/0915   3.0
20190206/0945   3.4
20190206/1015   2.7
20190206/1045   2.3
20190206/1115   2.8
20190206/1145   2.9
20190206/1215   2.9
20190206/1245   3.0
20190206/1315   2.8
20190206/1345   2.7
20190206/1415   3.0
20190206/1445   3.1
20190206/1515   3.1
20190206/1545   3.4
20190206/1615   3.8
20190206/1645   3.1
20190206/1715   2.7
20190206/1745   2.8
20190206/1815   2.8
20190206/1845   2.8
20190206/1915   2.9
20190206/1945   3.2
20190206/2015   3.3
20190206/2045   3.3
20190206/2115   3.1
20190206/2145   2.7
20190206/2215   2.7
20190206/2245   3.2
20190206/2315   3.3
20190206/2345   3.1
20190207/0015   3.0
20190207/0045   2.8
20190207/0115   2.7
20190207/0145   2.9
20190207/0215   3.2
20190207/0245   3.0
20190207/0315   2.9
20190207/0345   2.9
20190207/0415   3.0
20190207/0445   3.4
20190207/0515   3.0
20190207/0545   2.7
20190207/0615   3.0
20190207/0645   3.3
20190207/0715   3.7
20190207/0745   3.4
20190207/0815   2.8
20190207/0845   2.6
20190207/0915   2.8
20190207/0945   3.1
20190207/1015   2.3
20190207/1045   2.1
20190207/1115   2.6
20190207/1145   2.5
20190207/1215   2.4
20190207/1245   2.1
20190207/1315   2.0
20190207/1345   2.1
20190207/1415   2.2
20190207/1445   2.3
20190207/1515   2.2
20190207/1545   2.5
20190207/1615   2.6
20190207/1645   2.0
20190207/1715   1.6
20190207/1745   1.7
20190207/1815   2.0
20190207/1845   2.1
20190207/1915   2.0
20190207/1945   2.0
20190207/2015   2.2
20190207/2045   2.2
20190207/2115   2.0
20190207/2145   1.9
20190207/2215   2.0
20190207/2245   2.3
20190207/2315   2.4
20190207/2345   2.4
20190208/0015   2.4
20190208/0045   2.1
20190208/0115   2.0
20190208/0145   2.4
20190208/0215   2.4
20190208/0245   2.5
20190208/0315   2.8
20190208/0345   3.0
20190208/0415   3.0
20190208/0445   3.0
20190208/0515   2.9
20190208/0545   2.8
20190208/0615   3.0
20190208/0645   3.3
20190208/0715   4.0
20190208/0745   3.4
20190208/0815   2.7
20190208/0845   3.0
20190208/0915   3.2
20190208/0945   3.1
20190208/1015   2.4
20190208/1045   2.3
20190208/1115   2.8
20190208/1145   2.8
20190208/1215   2.8
20190208/1245   2.6
20190208/1315   2.4
20190208/1345   2.5
20190208/1415   2.6
20190208/1445   3.0
20190208/1515   3.0
20190208/1545   3.3
20190208/1615   3.4
20190208/1645   3.0
20190208/1715   2.8
20190208/1745   3.1
20190208/1815   3.1
20190208/1845   3.0
20190208/1915   3.5
20190208/1945   3.2
20190208/2015   3.1
20190208/2045   3.4
20190208/2115   3.4
20190208/2145   3.5
20190208/2215   3.7
20190208/2245   4.0
20190208/2315   4.0
20190208/2345   3.4
20190209/0015   3.2
20190209/0045   2.9
20190209/0115   2.8
20190209/0145   3.3
20190209/0215   3.4
20190209/0245   3.4
20190209/0315   3.7
20190209/0345   4.1
20190209/0415   4.1
20190209/0445   4.2
20190209/0515   3.9
20190209/0545   3.8
20190209/0615   4.9
20190209/0645   5.1
20190209/0715   4.4
20190209/0745   4.0
20190209/0815   3.8
20190209/0845   3.9
20190209/0915   4.0
20190209/0945   3.7
20190209/1015   3.0
20190209/1045   3.3
20190209/1115   3.6
20190209/1145   3.4
20190209/1215   3.4
20190209/1245   3.2
20190209/1315   3.2
20190209/1345   3.3
20190209/1415   3.3
20190209/1445   3.5
20190209/1515   3.4
20190209/1545   3.7
20190209/1615   3.8
20190209/1645   3.5
20190209/1715   3.4
20190209/1745   3.5
20190209/1815   3.8
20190209/1845   3.7
20190209/1915   4.2
20190209/1945   4.4
20190209/2015   4.3
20190209/2045   4.6
20190209/2115   4.4
20190209/2145   4.1
20190209/2215   4.3
20190209/2245   4.5
20190209/2315   4.5
20190209/2345   4.4
20190210/0015   4.3
20190210/0045   4.1
20190210/0115   4.2
20190210/0145   4.3
20190210/0215   4.2
20190210/0245   4.4
20190210/0315   4.7
20190210/0345   4.8
20190210/0415   4.7
20190210/0445   4.6
20190210/0515   4.3
20190210/0545   4.2
20190210/0615   4.3
20190210/0645   4.6
20190210/0715   5.2
20190210/0745   4.4
20190210/0815   4.1
20190210/0845   4.4
20190210/0915   4.8
20190210/0945   4.2
20190210/1015   3.8
20190210/1045   4.5
20190210/1115   4.6
20190210/1145   4.5
20190210/1215   4.3
20190210/1245   4.0
20190210/1315   4.2
20190210/1345   4.5
20190210/1415   4.6
20190210/1445   5.1
20190210/1515   5.1
20190210/1545   5.4
20190210/1615   5.3
20190210/1645   4.6
20190210/1715   4.4
20190210/1745   4.6
20190210/1815   4.8
20190210/1845   4.8
20190210/1915   4.9
20190210/1945   4.9
20190210/2015   4.9
20190210/2045   5.0
20190210/2115   4.7
20190210/2145   4.5
20190210/2215   4.6
20190210/2245   4.7
20190210/2315   4.6
20190210/2345   4.5
20190211/0015   4.5
20190211/0045   4.3
20190211/0115   4.2
20190211/0145   4.4
20190211/0215   4.2
20190211/0245   4.2
20190211/0315   4.7
20190211/0345   4.7
20190211/0415   5.2
20190211/0445   4.9
20190211/0515   3.9
20190211/0545   3.7
20190211/0615   3.9
20190211/0645   3.9
20190211/0715   3.3
20190211/0745   2.8
20190211/0815   2.6
20190211/0845   1.9
20190211/0915   2.2
20190211/0945   2.0
20190211/1015   2.0
20190211/1045   2.6
20190211/1115   2.4
20190211/1145   2.4
20190211/1215   2.5
20190211/1245   2.3
20190211/1315   2.4
20190211/1345   2.6
20190211/1415   2.7
20190211/1445   3.0
20190211/1515   3.0
20190211/1545   3.5
20190211/1615   3.5
20190211/1645   2.8
20190211/1715   3.0
20190211/1745   3.2
20190211/1815   3.2
20190211/1845   3.4
20190211/1915   3.4
20190211/1945   3.6
20190211/2015   3.8
20190211/2045   3.7
20190211/2115   3.3
20190211/2145   3.2
20190211/2215   3.7
20190211/2245   4.1
20190211/2315   4.0
20190211/2345   4.1
20190212/0015   3.8
20190212/0045   3.4
20190212/0115   3.7
20190212/0145   4.0
20190212/0215   4.0
20190212/0245   4.3
20190212/0315   4.5
20190212/0345   4.8
20190212/0415   4.8
20190212/0445   4.7
20190212/0515   4.5
20190212/0545   4.5
20190212/0615   4.6
20190212/0645   5.1
20190212/0715   4.8
20190212/0745   4.1
20190212/0815   4.6
20190212/0845   4.6
20190212/0915   4.5
20190212/0945   4.2
20190212/1015   4.3
20190212/1045   4.6
20190212/1115   4.6
20190212/1145   4.4
20190212/1215   4.3
20190212/1245   3.9
20190212/1315   3.8
20190212/1345   4.0
20190212/1415   3.6
20190212/1445   4.0
20190212/1515   4.5
20190212/1545   4.5
20190212/1615   4.0
20190212/1645   3.5
20190212/1715   3.5
20190212/1745   3.5
20190212/1815   3.7
20190212/1845   3.4
20190212/1915   3.2
20190212/1945   3.3
20190212/2015   3.4
20190212/2045   3.6
20190212/2115   3.5
20190212/2145   3.2
20190212/2215   3.6
20190212/2245   3.9
20190212/2315   4.2
20190212/2345   4.4
20190213/0015   4.1
20190213/0045   3.8
20190213/0115   4.2
20190213/0145   4.5
20190213/0215   4.7
20190213/0245   5.0
20190213/0315   5.2
20190213/0345   5.2
20190213/0415   4.9
20190213/0445   4.9
20190213/0515   4.9
20190213/0545   5.0
20190213/0615   5.3
20190213/0645   6.1
20190213/0715   6.0
20190213/0745   5.8
20190213/0815   6.5
20190213/0845   6.8
20190213/0915   7.0
20190213/0945   6.3
20190213/1015   6.2
20190213/1045   7.0
20190213/1115   7.2
20190213/1145   7.2
20190213/1215   7.2
20190213/1245   6.9
20190213/1315   7.0
20190213/1345   7.2
20190213/1415   7.2
20190213/1445   7.3
20190213/1515   7.4
20190213/1545   7.7
20190213/1615   7.5
20190213/1645   7.2
20190213/1715   7.7
20190213/1745   7.9
20190213/1815   7.9
20190213/1845   7.2
20190213/1915   7.4
20190213/1945   8.5
20190213/2015   8.3
20190213/2045   8.1
20190213/2115   8.0
20190213/2145   7.9
20190213/2215   7.9
20190213/2245   8.0
20190213/2315   8.1
20190213/2345   8.2
20190214/0015   7.7
20190214/0045   7.5
20190214/0115   8.0
20190214/0145   8.1
20190214/0215   8.2
20190214/0245   8.3
20190214/0315   8.3
20190214/0345   8.4
20190214/0415   8.4
20190214/0445   8.6
20190214/0515   8.5
20190214/0545   8.3
20190214/0615   8.6
20190214/0645   9.2
20190214/0715   8.6
20190214/0745   8.4
20190214/0815   8.4
20190214/0845   7.9
20190214/0915   7.8
20190214/0945   7.3
20190214/1015   7.0
20190214/1045   7.3
20190214/1115   7.4
20190214/1145   6.9
20190214/1215   6.1
