PWVmidTim        PW
20190525/1045   8.2
20190525/1115   9.1
20190525/1145   9.3
20190525/1215   8.9
20190525/1245   8.9
20190525/1315   8.3
20190525/1345   7.5
20190525/1415   6.9
20190525/1445   7.0
20190525/1515   7.9
20190525/1545   9.0
20190525/1615   10.1
20190525/1645   10.3
20190525/1715   10.7
20190525/1745   11.7
20190525/1815   12.1
20190525/1845   12.4
20190525/1915   13.3
20190525/1945   14.0
20190525/2015   14.5
20190525/2045   14.1
20190525/2115   14.1
20190525/2145   14.8
20190525/2215   14.4
20190525/2245   13.9
20190525/2315   14.6
20190525/2345   15.8
20190526/0015   15.8
20190526/0045   14.7
20190526/0115   14.7
20190526/0145   14.9
20190526/0215   14.7
20190526/0245   14.6
20190526/0315   14.6
20190526/0345   13.7
20190526/0415   12.3
20190526/0445   11.5
20190526/0515   11.0
20190526/0545   10.2
20190526/0615   10.0
20190526/0645   10.9
20190526/0715   10.3
20190526/0745   9.8
20190526/0815   10.5
20190526/0845   10.2
20190526/0915   9.6
20190526/0945   9.7
20190526/1015   9.6
20190526/1045   9.0
20190526/1115   9.3
20190526/1145   9.7
20190526/1215   9.0
20190526/1245   8.4
20190526/1315   8.2
20190526/1345   8.7
20190526/1415   8.3
20190526/1445   8.4
20190526/1515   8.9
20190526/1545   8.6
20190526/1615   9.5
20190526/1645   10.4
20190526/1715   10.8
20190526/1745   11.6
20190526/1815   12.2
20190526/1845   13.0
20190526/1915   14.9
20190526/1945   15.8
20190526/2015   17.0
20190526/2045   17.6
20190526/2115   15.8
20190526/2145   16.3
20190526/2215   18.0
20190526/2245   16.1
20190526/2315   14.1
20190526/2345   13.5
20190527/0015   13.5
20190527/0045   13.3
20190527/0115   12.8
20190527/0145   12.7
20190527/0215   12.2
20190527/0245   11.3
20190527/0315   10.7
20190527/0345   9.8
20190527/0415   9.0
20190527/0445   8.3
20190527/0515   7.7
20190527/0545   7.8
20190527/0615   8.8
20190527/0645   9.2
20190527/0715   8.0
20190527/0745   6.8
20190527/0815   6.8
20190527/0845   7.2
20190527/0915   6.9
20190527/0945   5.6
20190527/1015   4.9
20190527/1045   4.6
20190527/1115   4.4
20190527/1145   4.4
20190527/1215   4.8
20190527/1245   5.4
20190527/1315   4.6
20190527/1345   3.9
20190527/1415   3.4
20190527/1445   3.5
20190527/1515   5.4
20190527/1545   6.5
20190527/1615   7.1
20190527/1645   8.0
20190527/1715   9.9
20190527/1745   11.5
20190527/1815   11.6
20190527/1845   12.1
20190527/1915   12.9
20190527/1945   13.4
20190527/2015   13.2
20190527/2045   13.6
20190527/2115   13.1
20190527/2145   11.0
20190527/2215   10.9
20190527/2245   12.3
20190527/2315   11.2
20190527/2345   9.7
20190528/0015   9.1
20190528/0045   8.5
20190528/0115   9.4
20190528/0145   10.8
20190528/0215   11.3
20190528/0245   11.0
20190528/0315   10.6
20190528/0345   11.2
20190528/0415   11.5
20190528/0445   11.3
20190528/0515   10.9
20190528/0545   10.3
20190528/0615   10.0
20190528/0645   9.2
20190528/0715   8.1
20190528/0745   8.0
20190528/0815   8.1
20190528/0845   8.2
20190528/0915   7.9
20190528/0945   8.0
20190528/1015   8.7
20190528/1045   7.9
20190528/1115   7.6
20190528/1145   7.8
20190528/1215   8.4
20190528/1245   9.4
20190528/1315   8.9
20190528/1345   8.0
20190528/1415   8.6
20190528/1445   9.2
20190528/1515   9.7
20190528/1545   11.0
20190528/1615   12.1
20190528/1645   12.5
20190528/1715   13.1
20190528/1745   14.3
20190528/1815   16.9
20190528/1845   18.1
20190528/1915   17.2
20190528/1945   16.2
20190528/2015   15.9
20190528/2045   16.3
20190528/2115   15.9
20190528/2145   17.6
20190528/2215   18.8
20190528/2245   18.7
20190528/2315   19.1
20190528/2345   18.8
20190529/0015   19.3
20190529/0045   18.4
20190529/0115   17.0
20190529/0145   17.5
20190529/0215   18.8
20190529/0245   19.3
20190529/0315   18.8
20190529/0345   18.6
20190529/0415   18.9
20190529/0445   19.0
20190529/0515   18.1
20190529/0545   17.3
20190529/0615   17.6
20190529/0645   17.1
20190529/0715   16.7
20190529/0745   15.9
20190529/0815   14.4
20190529/0845   14.2
20190529/0915   13.3
20190529/0945   12.5
20190529/1015   12.6
20190529/1045   12.4
20190529/1115   12.9
20190529/1145   12.6
20190529/1215   11.7
20190529/1245   11.7
20190529/1315   11.5
20190529/1345   11.8
20190529/1415   12.6
20190529/1445   13.1
20190529/1515   12.8
20190529/1545   12.0
20190529/1615   12.2
20190529/1645   13.3
20190529/1715   14.5
20190529/1745   16.0
20190529/1815   16.8
20190529/1845   17.0
20190529/1915   17.8
20190529/1945   18.7
20190529/2015   19.5
20190529/2045   20.5
20190529/2115   20.3
20190529/2145   20.8
20190529/2215   21.5
20190529/2245   22.0
20190529/2315   22.5
20190529/2345   22.1
20190530/0015   22.6
20190530/0045   23.0
20190530/0115   22.1
20190530/0145   21.7
20190530/0215   22.3
20190530/0245   22.7
20190530/0315   22.7
20190530/0345   22.5
20190530/0415   22.7
20190530/0445   23.3
20190530/0515   23.6
20190530/0545   24.0
20190530/0615   23.6
20190530/0645   22.8
20190530/0715   22.2
20190530/0745   22.4
20190530/0815   22.8
20190530/0845   22.7
20190530/0915   22.9
20190530/0945   22.1
20190530/1015   21.0
20190530/1045   21.0
20190530/1115   21.4
20190530/1145   21.2
20190530/1215   20.9
20190530/1245   20.6
20190530/1315   20.4
20190530/1345   20.0
20190530/1415   19.3
20190530/1445   19.5
20190530/1515   19.4
20190530/1545   19.4
20190530/1615   19.6
20190530/1645   19.9
20190530/1715   20.9
20190530/1745   22.0
20190530/1815   23.4
20190530/1845   24.4
20190530/1915   24.6
20190530/1945   24.3
20190530/2015   22.6
20190530/2045   22.2
20190530/2115   23.1
20190530/2145   24.5
20190530/2215   25.5
20190530/2245   25.6
20190530/2315   25.3
20190530/2345   25.3
20190531/0015   25.7
20190531/0045   25.3
20190531/0115   24.9
20190531/0145   24.4
20190531/0215   23.9
20190531/0245   24.2
20190531/0315   24.0
20190531/0345   22.7
20190531/0415   22.9
20190531/0445   23.4
20190531/0515   23.1
20190531/0545   23.7
20190531/0615   24.2
20190531/0645   23.5
20190531/0715   22.4
20190531/0745   22.5
20190531/0815   23.3
20190531/0845   23.9
20190531/0915   24.3
20190531/0945   24.1
20190531/1015   23.9
20190531/1045   23.9
20190531/1115   23.5
20190531/1145   22.7
20190531/1215   22.4
20190531/1245   22.7
20190531/1315   22.8
20190531/1345   22.4
20190531/1415   22.1
20190531/1445   22.7
20190531/1515   22.7
20190531/1545   21.6
20190531/1615   21.5
20190531/1645   21.9
20190531/1715   22.0
20190531/1745   22.2
20190531/1815   22.5
20190531/1845   23.2
20190531/1915   24.3
20190531/1945   24.4
20190531/2015   23.2
20190531/2045   24.0
20190531/2115   25.5
20190531/2145   25.2
20190531/2215   25.5
20190531/2245   25.9
20190531/2315   26.1
20190531/2345   26.4
20190601/0015   25.2
20190601/0045   24.2
20190601/0115   23.5
20190601/0145   22.9
20190601/0215   23.5
20190601/0245   23.9
20190601/0315   24.1
20190601/0345   23.6
20190601/0415   23.2
20190601/0445   23.7
20190601/0515   23.7
20190601/0545   23.9
20190601/0615   24.1
20190601/0645   23.4
20190601/0715   22.8
20190601/0745   22.3
20190601/0815   21.7
20190601/0845   22.2
20190601/0915   22.3
20190601/0945   21.5
20190601/1015   21.4
20190601/1045   21.5
20190601/1115   21.2
20190601/1145   21.0
20190601/1215   21.7
20190601/1245   22.0
20190601/1315   21.9
20190601/1345   21.7
20190601/1415   21.4
20190601/1445   21.7
20190601/1515   21.2
20190601/1545   21.1
20190601/1615   21.4
20190601/1645   21.8
20190601/1715   22.9
20190601/1745   23.6
20190601/1815   24.1
20190601/1845   24.3
20190601/1915   24.6
20190601/1945   25.1
20190601/2015   24.9
20190601/2045   24.7
20190601/2115   25.2
20190601/2145   25.4
20190601/2215   24.7
20190601/2245   24.7
20190601/2315   25.2
20190601/2345   24.8
20190602/0015   25.2
20190602/0045   25.8
20190602/0115   24.8
20190602/0145   23.6
20190602/0215   23.6
20190602/0245   23.8
20190602/0315   24.0
20190602/0345   23.7
20190602/0415   23.8
20190602/0445   23.6
20190602/0515   22.7
20190602/0545   22.8
20190602/0615   22.7
20190602/0645   22.3
20190602/0715   22.4
20190602/0745   22.7
20190602/0815   23.0
20190602/0845   23.0
20190602/0915   22.4
20190602/0945   21.8
20190602/1015   22.0
20190602/1045   22.0
20190602/1115   21.8
20190602/1145   21.8
20190602/1215   22.3
20190602/1245   22.2
20190602/1315   21.8
20190602/1345   21.9
20190602/1415   22.4
20190602/1445   22.6
20190602/1515   22.1
20190602/1545   22.3
20190602/1615   22.7
20190602/1645   23.3
20190602/1715   24.0
20190602/1745   24.0
20190602/1815   24.3
20190602/1845   24.1
20190602/1915   23.6
20190602/1945   24.0
20190602/2015   24.5
20190602/2045   26.2
20190602/2115   27.0
20190602/2145   26.0
20190602/2215   26.5
20190602/2245   27.0
20190602/2315   25.5
20190602/2345   24.7
20190603/0015   24.0
20190603/0045   24.1
20190603/0115   25.2
20190603/0145   25.5
20190603/0215   25.6
20190603/0245   26.0
20190603/0315   25.8
20190603/0345   25.6
20190603/0415   25.7
20190603/0445   25.2
20190603/0515   24.8
20190603/0545   25.4
20190603/0615   25.2
20190603/0645   24.4
20190603/0715   24.2
20190603/0745   24.4
20190603/0815   24.7
20190603/0845   24.4
20190603/0915   23.6
20190603/0945   23.0
20190603/1015   23.2
20190603/1045   23.8
20190603/1115   23.6
20190603/1145   23.0
20190603/1215   23.3
20190603/1245   23.3
20190603/1315   22.8
20190603/1345   22.5
20190603/1415   22.7
20190603/1445   23.1
20190603/1515   23.4
20190603/1545   24.0
20190603/1615   24.2
20190603/1645   24.3
20190603/1715   24.0
20190603/1745   24.0
20190603/1815   24.3
20190603/1845   24.1
20190603/1915   24.7
20190603/1945   24.1
20190603/2015   24.1
20190603/2045   25.0
20190603/2115   25.9
20190603/2145   26.0
20190603/2215   24.9
20190603/2245   24.7
20190603/2315   24.5
20190603/2345   24.0
20190604/0015   23.6
20190604/0045   24.0
20190604/0115   23.9
20190604/0145   23.5
20190604/0215   23.4
20190604/0245   23.2
20190604/0315   23.0
20190604/0345   22.2
20190604/0415   22.4
20190604/0445   22.6
20190604/0515   22.0
20190604/0545   22.2
20190604/0615   22.4
20190604/0645   21.8
20190604/0715   22.1
20190604/0745   22.6
20190604/0815   22.5
20190604/0845   22.6
20190604/0915   22.4
20190604/0945   21.9
20190604/1015   21.9
20190604/1045   21.4
20190604/1115   21.3
20190604/1145   21.7
20190604/1215   22.1
20190604/1245   22.5
20190604/1315   22.8
20190604/1345   22.8
20190604/1415   22.4
20190604/1445   22.4
20190604/1515   22.3
20190604/1545   22.1
20190604/1615   22.4
20190604/1645   23.1
20190604/1715   23.6
20190604/1745   23.8
20190604/1815   24.4
20190604/1845   26.9
20190604/1915   28.0
20190604/1945   26.8
20190604/2015   26.4
20190604/2045   26.3
20190604/2115   26.2
20190604/2145   24.4
20190604/2215   23.1
20190604/2245   22.8
20190604/2315   21.9
20190604/2345   21.4
20190605/0015   21.9
20190605/0045   22.2
20190605/0115   21.8
20190605/0145   21.6
20190605/0215   21.4
20190605/0245   20.7
20190605/0315   19.1
20190605/0345   18.1
20190605/0415   18.5
20190605/0445   18.9
20190605/0515   18.9
20190605/0545   18.7
20190605/0615   18.6
20190605/0645   18.3
20190605/0715   18.4
20190605/0745   18.7
20190605/0815   18.1
20190605/0845   18.3
20190605/0915   18.3
20190605/0945   17.7
20190605/1015   18.2
20190605/1045   18.0
20190605/1115   17.4
20190605/1145   17.8
20190605/1215   17.6
20190605/1245   17.0
20190605/1315   16.6
20190605/1345   16.3
20190605/1415   16.3
20190605/1445   16.3
20190605/1515   16.5
20190605/1545   16.6
20190605/1615   16.7
20190605/1645   17.0
20190605/1715   17.1
20190605/1745   17.8
20190605/1815   18.4
20190605/1845   18.7
20190605/1915   19.0
20190605/1945   18.7
20190605/2015   18.2
20190605/2045   17.7
20190605/2115   17.8
20190605/2145   18.2
20190605/2215   18.1
20190605/2245   17.8
20190605/2315   17.5
20190605/2345   16.9
20190606/0015   16.6
20190606/0045   16.7
20190606/0115   16.4
20190606/0145   16.0
20190606/0215   16.1
20190606/0245   16.4
20190606/0315   16.0
20190606/0345   15.4
20190606/0415   15.7
20190606/0445   15.3
20190606/0515   14.9
20190606/0545   15.5
20190606/0615   15.7
20190606/0645   14.7
20190606/0715   14.5
20190606/0745   15.1
20190606/0815   14.8
20190606/0845   14.5
20190606/0915   14.3
20190606/0945   14.0
20190606/1015   13.7
20190606/1045   13.3
20190606/1115   13.7
20190606/1145   14.0
20190606/1215   14.0
20190606/1245   13.8
20190606/1315   13.3
20190606/1345   13.4
20190606/1415   13.5
20190606/1445   13.7
20190606/1515   14.3
20190606/1545   14.3
20190606/1615   13.8
20190606/1645   13.9
20190606/1715   14.5
20190606/1745   15.5
20190606/1815   16.0
20190606/1845   16.1
20190606/1915   16.4
20190606/1945   18.9
20190606/2015   19.0
20190606/2045   18.4
20190606/2115   20.0
20190606/2145   19.6
20190606/2215   19.9
20190606/2245   20.2
20190606/2315   19.7
20190606/2345   19.7
20190607/0015   19.4
20190607/0045   19.0
20190607/0115   18.2
20190607/0145   17.7
20190607/0215   18.7
20190607/0245   20.2
20190607/0315   19.9
20190607/0345   19.8
20190607/0415   19.7
20190607/0445   18.6
20190607/0515   19.3
20190607/0545   20.9
20190607/0615   21.7
20190607/0645   19.2
20190607/0715   18.0
20190607/0745   19.3
20190607/0815   18.0
20190607/0845   16.3
20190607/0915   15.5
20190607/0945   15.0
20190607/1015   14.9
20190607/1045   14.2
20190607/1115   13.8
20190607/1145   14.4
20190607/1215   13.8
20190607/1245   13.0
20190607/1315   12.9
20190607/1345   12.8
20190607/1415   12.9
20190607/1445   13.2
20190607/1515   12.7
20190607/1545   13.2
20190607/1615   14.1
20190607/1645   14.6
20190607/1715   15.7
20190607/1745   17.3
20190607/1815   17.4
20190607/1845   18.6
20190607/1915   19.8
20190607/1945   20.5
20190607/2015   21.5
20190607/2045   21.7
20190607/2115   20.2
20190607/2145   18.9
20190607/2215   19.2
20190607/2245   19.2
20190607/2315   17.8
20190607/2345   17.3
20190608/0015   19.3
20190608/0045   20.3
20190608/0115   18.6
20190608/0145   14.5
20190608/0215   12.9
20190608/0245   12.3
20190608/0315   11.2
20190608/0345   10.0
20190608/0415   8.8
20190608/0445   8.0
20190608/0515   7.5
20190608/0545   7.3
20190608/0615   7.3
20190608/0645   6.8
20190608/0715   7.0
20190608/0745   7.1
20190608/0815   7.1
20190608/0845   7.5
20190608/0915   7.2
20190608/0945   6.6
20190608/1015   6.4
20190608/1045   6.6
20190608/1115   6.8
20190608/1145   6.8
20190608/1215   6.9
20190608/1245   7.2
20190608/1315   7.8
20190608/1345   8.7
20190608/1415   9.4
20190608/1445   9.8
20190608/1515   10.3
20190608/1545   11.4
20190608/1615   12.4
20190608/1645   12.5
20190608/1715   13.8
20190608/1745   16.0
20190608/1815   18.0
20190608/1845   19.8
20190608/1915   18.2
20190608/1945   17.8
20190608/2015   18.5
20190608/2045   17.7
20190608/2115   17.5
20190608/2145   15.5
20190608/2215   15.6
20190608/2245   14.8
20190608/2315   11.0
20190608/2345   8.7
20190609/0015   9.1
20190609/0045   10.3
20190609/0115   9.3
20190609/0145   8.0
20190609/0215   8.1
20190609/0245   8.6
20190609/0315   8.6
20190609/0345   8.5
20190609/0415   8.4
20190609/0445   7.5
20190609/0515   7.3
20190609/0545   8.2
20190609/0615   8.2
20190609/0645   7.9
20190609/0715   8.1
20190609/0745   9.2
20190609/0815   10.2
20190609/0845   9.7
20190609/0915   9.2
20190609/0945   8.8
20190609/1015   8.5
20190609/1045   8.0
20190609/1115   7.9
20190609/1145   8.2
20190609/1215   7.8
20190609/1245   7.3
20190609/1315   7.8
20190609/1345   9.2
20190609/1415   9.6
20190609/1445   10.4
20190609/1515   12.7
20190609/1545   14.2
20190609/1615   15.1
20190609/1645   16.7
20190609/1715   17.0
20190609/1745   15.8
20190609/1815   15.5
20190609/1845   16.7
20190609/1915   18.0
20190609/1945   20.1
20190609/2015   19.8
20190609/2045   18.5
20190609/2115   18.2
20190609/2145   17.5
20190609/2215   17.1
20190609/2245   15.6
20190609/2315   14.9
20190609/2345   14.2
20190610/0015   13.0
20190610/0045   14.0
20190610/0115   15.9
20190610/0145   17.4
20190610/0215   19.2
20190610/0245   19.8
20190610/0315   17.9
20190610/0345   18.4
20190610/0415   19.6
20190610/0445   19.9
20190610/0515   19.7
20190610/0545   17.1
20190610/0615   16.2
20190610/0645   16.8
20190610/0715   15.4
20190610/0745   13.5
20190610/0815   13.6
20190610/0845   14.5
20190610/0915   15.7
20190610/0945   16.4
20190610/1015   16.6
20190610/1045   16.7
20190610/1115   15.3
20190610/1145   13.8
20190610/1215   11.7
20190610/1245   11.9
20190610/1315   13.7
20190610/1345   13.7
20190610/1415   12.7
20190610/1445   10.8
20190610/1515   11.3
20190610/1545   13.1
20190610/1615   14.5
20190610/1645   16.3
20190610/1715   17.0
20190610/1745   16.6
20190610/1815   16.8
20190610/1845   17.6
20190610/1915   18.3
20190610/1945   18.6
20190610/2015   17.6
20190610/2045   17.6
20190610/2115   17.5
20190610/2145   17.3
20190610/2215   18.1
20190610/2245   18.7
20190610/2315   18.1
20190610/2345   16.1
20190611/0015   15.3
20190611/0045   15.7
20190611/0115   16.7
20190611/0145   17.0
20190611/0215   17.7
