PWVmidTim        PW
20190130/2315   26.9
20190130/2345   25.0
20190131/0015   24.9
20190131/0045   24.7
20190131/0115   23.8
20190131/0145   24.0
20190131/0215   24.6
20190131/0245   24.8
20190131/0315   24.3
20190131/0345   24.0
20190131/0415   24.2
20190131/0445   24.7
20190131/0515   23.9
20190131/0545   23.0
20190131/0615   22.5
20190131/0645   22.2
20190131/0715   23.1
20190131/0745   23.7
20190131/0815   24.0
20190131/0845   24.2
20190131/0915   25.0
20190131/0945   25.3
20190131/1015   25.0
20190131/1045   24.6
20190131/1115   24.6
20190131/1145   24.6
20190131/1215   24.1
20190131/1245   24.2
20190131/1315   24.3
20190131/1345   24.5
20190131/1415   24.7
20190131/1445   25.2
20190131/1515   26.1
20190131/1545   26.0
20190131/1615   27.4
20190131/1645   27.9
20190131/1715   27.1
20190131/1745   28.0
20190131/1815   29.7
20190131/1845   30.4
20190131/1915   29.4
20190131/1945   28.8
20190131/2015   29.0
20190131/2045   30.0
20190131/2115   31.3
20190131/2145   30.3
20190131/2215   28.1
20190131/2245   28.0
20190131/2315   28.1
20190131/2345   26.7
20190201/0015   25.9
20190201/0045   25.9
20190201/0115   26.4
20190201/0145   26.8
20190201/0215   26.1
20190201/0245   25.9
20190201/0315   26.5
20190201/0345   25.6
20190201/0415   25.3
20190201/0445   26.1
20190201/0515   25.4
20190201/0545   25.1
20190201/0615   26.5
20190201/0645   27.1
20190201/0715   28.1
20190201/0745   28.8
20190201/0815   28.1
20190201/0845   28.1
20190201/0915   28.2
20190201/0945   28.4
20190201/1015   28.5
20190201/1045   27.3
20190201/1115   26.4
20190201/1145   26.5
20190201/1215   26.3
20190201/1245   26.7
20190201/1315   26.8
20190201/1345   26.2
20190201/1415   26.3
20190201/1445   26.7
20190201/1515   27.8
20190201/1545   29.7
20190201/1615   29.0
20190201/1645   27.6
20190201/1715   28.2
20190201/1745   28.6
20190201/1815   28.7
20190201/1845   28.9
20190201/1915   28.8
20190201/1945   29.0
20190201/2015   30.2
20190201/2045   29.0
20190201/2115   26.8
20190201/2145   26.2
20190201/2215   25.4
20190201/2245   24.0
20190201/2315   25.0
20190201/2345   25.5
20190202/0015   25.0
20190202/0045   25.9
20190202/0115   25.7
20190202/0145   26.1
20190202/0215   26.8
20190202/0245   26.9
20190202/0315   26.4
20190202/0345   25.4
20190202/0415   24.9
20190202/0445   25.0
20190202/0515   25.8
20190202/0545   26.6
20190202/0615   27.0
20190202/0645   26.6
20190202/0715   25.7
20190202/0745   24.6
20190202/0815   25.0
20190202/0845   26.2
20190202/0915   26.9
20190202/0945   27.7
20190202/1015   28.0
20190202/1045   27.9
20190202/1115   26.3
20190202/1145   25.6
20190202/1215   26.8
20190202/1245   27.5
20190202/1315   25.8
20190202/1345   25.0
20190202/1415   25.7
20190202/1445   26.3
20190202/1515   27.1
20190202/1545   27.6
20190202/1615   28.5
20190202/1645   28.5
20190202/1715   28.2
20190202/1745   28.1
20190202/1815   27.9
20190202/1845   28.7
20190202/1915   29.9
20190202/1945   29.9
20190202/2015   29.2
20190202/2045   28.5
20190202/2115   28.6
20190202/2145   28.1
20190202/2215   27.5
20190202/2245   27.5
20190202/2315   27.1
20190202/2345   26.6
20190203/0015   25.9
20190203/0045   24.5
20190203/0115   24.1
20190203/0145   24.5
20190203/0215   24.6
20190203/0245   24.0
20190203/0315   23.2
20190203/0345   23.5
20190203/0415   25.6
20190203/0445   27.4
20190203/0515   28.2
20190203/0545   27.4
20190203/0615   27.6
20190203/0645   28.5
20190203/0715   29.0
20190203/0745   29.3
20190203/0815   28.1
20190203/0845   28.2
20190203/0915   28.9
20190203/0945   28.6
20190203/1015   27.3
20190203/1045   26.3
20190203/1115   26.2
20190203/1145   26.0
20190203/1215   26.4
20190203/1245   26.7
20190203/1315   26.3
20190203/1345   27.0
20190203/1415   28.2
20190203/1445   29.3
20190203/1515   29.9
20190203/1545   29.5
20190203/1615   30.1
20190203/1645   30.4
20190203/1715   30.4
20190203/1745   30.8
20190203/1815   31.8
20190203/1845   32.6
20190203/1915   32.2
20190203/1945   32.1
20190203/2015   33.3
20190203/2045   34.7
20190203/2115   33.8
20190203/2145   32.3
20190203/2215   32.1
20190203/2245   32.2
20190203/2315   32.0
20190203/2345   31.0
20190204/0015   29.8
20190204/0045   29.6
20190204/0115   30.1
20190204/0145   30.4
20190204/0215   30.0
20190204/0245   29.7
20190204/0315   30.0
20190204/0345   30.2
20190204/0415   30.3
20190204/0445   30.0
20190204/0515   29.9
20190204/0545   29.8
20190204/0615   29.6
20190204/0645   30.1
20190204/0715   31.2
20190204/0745   31.6
20190204/0815   31.8
20190204/0845   32.2
20190204/0915   32.2
20190204/0945   32.4
20190204/1015   32.6
20190204/1045   33.3
20190204/1115   33.3
20190204/1145   32.4
20190204/1215   32.1
20190204/1245   32.1
20190204/1315   32.7
20190204/1345   33.5
20190204/1415   33.5
20190204/1445   32.8
20190204/1515   33.1
20190204/1545   33.4
20190204/1615   33.8
20190204/1645   34.6
20190204/1715   34.4
20190204/1745   34.1
20190204/1815   33.7
20190204/1845   33.8
20190204/1915   34.2
20190204/1945   34.2
20190204/2015   35.4
20190204/2045   36.8
20190204/2115   36.9
20190204/2145   36.1
20190204/2215   35.8
20190204/2245   36.4
20190204/2315   37.3
20190204/2345   38.0
20190206/0015   35.5
20190206/0045   34.5
20190206/0115   34.9
20190206/0145   35.6
20190206/0215   35.1
20190206/0245   35.0
20190206/0315   35.1
20190206/0345   34.5
20190206/0415   34.5
20190206/0445   34.1
20190206/0515   34.0
20190206/0545   34.0
20190206/0615   34.0
20190206/0645   34.1
20190206/0715   34.1
20190206/0745   33.1
20190206/0815   32.1
20190206/0845   32.2
20190206/0915   31.9
20190206/0945   31.0
20190206/1015   30.3
20190206/1045   30.1
20190206/1115   30.0
20190206/1145   30.1
20190206/1215   30.2
20190206/1245   30.6
20190206/1315   30.1
20190206/1345   29.5
20190206/1415   29.0
20190206/1445   29.4
20190206/1515   29.5
20190206/1545   28.9
20190206/1615   28.6
20190206/1645   28.5
20190206/1715   28.4
20190206/1745   28.2
20190206/1815   28.2
20190206/1845   27.8
20190206/1915   27.3
20190206/1945   26.9
20190206/2015   27.0
20190206/2045   28.0
20190206/2115   29.0
20190206/2145   28.8
20190206/2215   27.3
20190206/2245   26.5
20190206/2315   26.6
20190206/2345   26.3
20190207/0015   25.5
20190207/0045   25.6
20190207/0115   26.0
20190207/0145   25.8
20190207/0215   25.6
20190207/0245   25.0
20190207/0315   24.9
20190207/0345   25.4
20190207/0415   25.9
20190207/0445   25.7
20190207/0515   27.1
20190207/0545   28.3
20190207/0615   27.8
20190207/0645   28.5
20190207/0715   28.7
20190207/0745   27.3
20190207/0815   26.8
20190207/0845   28.1
20190207/0915   29.3
20190207/0945   29.3
20190207/1015   29.0
20190207/1045   28.9
20190207/1115   29.2
20190207/1145   29.7
20190207/1215   30.3
20190207/1245   30.9
20190207/1315   31.1
20190207/1345   30.6
20190207/1415   30.9
20190207/1445   32.9
20190207/1515   33.9
20190207/1545   33.0
20190207/1615   33.3
20190207/1645   33.4
20190207/1715   33.1
20190207/1745   33.1
20190207/1815   33.0
20190207/1845   33.7
20190207/1915   33.6
20190207/1945   33.3
20190207/2015   34.1
20190207/2045   34.8
20190207/2115   34.2
20190207/2145   33.4
20190207/2215   33.5
20190207/2245   34.2
20190207/2315   35.5
20190207/2345   36.7
20190208/0015   36.2
20190208/0045   35.4
20190208/0115   36.3
20190208/0145   36.8
20190208/0215   36.1
20190208/0245   36.4
20190208/0315   36.6
20190208/0345   36.3
20190208/0415   36.7
20190208/0445   36.4
20190208/0515   35.3
20190208/0545   34.3
20190208/0615   34.6
20190208/0645   35.2
20190208/0715   34.4
20190208/0745   32.8
20190208/0815   32.6
20190208/0845   32.5
20190208/0915   32.0
20190208/0945   31.2
20190208/1015   30.3
20190208/1045   29.9
20190208/1115   29.9
20190208/1145   30.8
20190208/1215   31.8
20190208/1245   31.1
20190208/1315   29.6
20190208/1345   29.6
20190208/1415   30.3
20190208/1445   31.0
20190208/1515   31.4
20190208/1545   31.5
20190208/1615   31.8
20190208/1645   32.0
20190208/1715   32.5
20190208/1745   33.8
20190208/1815   32.7
20190208/1845   30.7
20190208/1915   30.8
20190208/1945   31.7
20190208/2015   32.1
20190208/2045   29.9
20190208/2115   29.2
20190208/2145   29.6
20190208/2215   28.8
20190208/2245   29.9
20190208/2315   30.5
20190208/2345   29.7
20190209/0015   29.7
20190209/0045   30.2
20190209/0115   31.0
20190209/0145   30.6
20190209/0215   30.0
20190209/0245   30.5
20190209/0315   30.3
20190209/0345   30.5
20190209/0415   31.9
20190209/0445   32.7
20190209/0515   32.6
20190209/0545   33.8
20190209/0615   33.0
20190209/0645   31.9
20190209/0715   31.5
20190209/0745   30.8
20190209/0815   32.0
20190209/0845   32.4
20190209/0915   32.0
20190209/0945   31.1
20190209/1015   29.0
20190209/1045   27.9
20190209/1115   28.7
20190209/1145   29.0
20190209/1215   29.1
20190209/1245   30.2
20190209/1315   30.9
20190209/1345   29.7
20190209/1415   29.2
20190209/1445   30.6
20190209/1515   31.1
20190209/1545   30.1
20190209/1615   30.5
20190209/1645   31.6
20190209/1715   31.6
20190209/1745   32.1
20190209/1815   32.1
20190209/1845   31.8
20190209/1915   30.7
20190209/1945   31.5
20190209/2015   33.2
20190209/2045   33.4
20190209/2115   33.3
20190209/2145   32.1
20190209/2215   32.4
20190209/2245   32.7
20190209/2315   31.5
20190209/2345   30.9
20190210/0015   29.8
20190210/0045   29.0
20190210/0115   29.4
20190210/0145   29.9
20190210/0215   30.7
20190210/0245   31.6
20190210/0315   29.9
20190210/0345   29.8
20190210/0415   30.9
20190210/0445   31.5
20190210/0515   31.8
20190210/0545   31.3
20190210/0615   31.9
20190210/0645   32.6
20190210/0715   33.3
20190210/0745   33.7
20190210/0815   34.0
20190210/0845   33.8
20190210/0915   34.3
20190210/0945   33.7
20190210/1015   32.0
20190210/1045   33.2
20190210/1115   34.4
20190210/1145   34.3
20190210/1215   34.6
20190210/1245   35.4
20190210/1315   35.5
20190210/1345   33.5
20190210/1415   33.2
20190210/1445   33.8
20190210/1515   33.0
20190210/1545   30.8
20190210/1615   31.4
20190210/1645   33.4
20190210/1715   33.1
20190210/1745   32.6
20190210/1815   30.6
20190210/1845   30.7
20190210/1915   31.6
20190210/1945   31.8
20190210/2015   32.4
20190210/2045   31.9
20190210/2115   31.7
20190210/2145   33.7
20190210/2215   35.5
20190210/2245   36.1
20190210/2315   36.0
20190210/2345   36.8
20190211/0015   38.0
20190211/0045   37.9
20190211/0115   37.3
20190211/0145   33.3
20190211/0215   30.5
20190211/0245   30.2
20190211/0315   28.3
20190211/0345   26.4
20190211/0415   25.2
20190211/0445   25.5
20190211/0515   24.9
20190211/0545   25.2
20190211/0615   25.9
20190211/0645   26.0
20190211/0715   24.1
20190211/0745   23.4
20190211/0815   27.2
20190211/0845   26.3
20190211/0915   22.0
20190211/0945   22.4
20190211/1015   24.4
20190211/1045   24.6
20190211/1115   24.5
20190211/1145   24.7
20190211/1215   26.2
20190211/1245   27.1
20190211/1315   27.4
20190211/1345   28.5
20190211/1415   31.3
20190211/1445   32.9
20190211/1515   32.8
20190211/1545   33.2
20190211/1615   33.0
20190211/1645   34.1
20190211/1715   33.5
20190211/1745   33.4
20190211/1815   35.5
20190211/1845   35.1
20190211/1915   34.8
20190211/1945   34.6
20190211/2015   34.6
20190211/2045   33.2
20190211/2115   30.1
20190211/2145   29.3
20190211/2215   27.9
20190211/2245   27.0
20190211/2315   27.8
20190211/2345   27.6
20190212/0015   28.3
20190212/0045   30.1
20190212/0115   30.7
20190212/0145   29.4
20190212/0215   29.4
20190212/0245   30.1
20190212/0315   30.5
20190212/0345   31.2
20190212/0415   31.0
20190212/0445   30.1
20190212/0515   29.9
20190212/0545   30.4
20190212/0615   30.9
20190212/0645   31.1
20190212/0715   30.0
20190212/0745   30.0
20190212/0815   30.8
20190212/0845   30.3
20190212/0915   30.4
20190212/0945   30.6
20190212/1015   30.7
20190212/1045   31.9
20190212/1115   31.7
20190212/1145   30.5
20190212/1215   31.2
20190212/1245   31.4
20190212/1315   30.5
20190212/1345   31.6
20190212/1415   32.8
20190212/1445   31.9
20190212/1515   30.8
20190212/1545   30.7
20190212/1615   31.9
20190212/1645   33.0
20190212/1715   33.8
20190212/1745   34.6
20190212/1815   33.9
20190212/1845   32.4
20190212/1915   32.4
20190212/1945   33.2
20190212/2015   34.7
20190212/2045   35.4
20190212/2115   34.8
20190212/2145   34.1
20190212/2215   32.9
20190212/2245   32.1
20190212/2315   33.6
20190212/2345   35.0
20190213/0015   34.0
20190213/0045   33.6
20190213/0115   35.0
20190213/0145   34.7
20190213/0215   34.8
20190213/0245   36.9
20190213/0315   37.8
20190213/0345   38.8
20190213/0415   38.8
20190213/0445   38.0
20190213/0515   38.1
20190213/0545   38.1
20190213/0615   37.6
20190213/0645   37.1
20190213/0715   36.8
20190213/0745   36.6
20190213/0815   36.8
20190213/0845   37.6
20190213/0915   39.0
20190213/0945   39.2
20190213/1015   39.1
20190213/1045   39.4
20190213/1115   39.3
20190213/1145   40.2
20190213/1215   40.9
20190213/1245   40.0
20190213/1315   39.9
20190213/1345   41.0
20190213/1415   42.0
20190213/1445   42.3
20190213/1515   40.6
20190213/1545   39.8
20190213/1615   40.5
20190213/1645   40.3
20190213/1715   40.0
20190213/1745   40.1
20190213/1815   39.2
20190213/1845   38.5
20190213/1915   38.5
20190213/1945   38.9
20190213/2015   39.4
20190213/2045   40.4
20190213/2115   41.0
20190213/2145   40.1
20190213/2215   38.8
20190213/2245   39.3
20190213/2315   40.0
20190213/2345   39.1
20190214/0015   38.5
20190214/0045   39.0
20190214/0115   39.8
20190214/0145   38.5
20190214/0215   38.5
20190214/0245   39.6
20190214/0315   40.1
20190214/0345   41.5
20190214/0415   41.0
20190214/0445   40.6
20190214/0515   41.0
20190214/0545   41.1
20190214/0615   41.3
20190214/0645   40.8
20190214/0715   40.3
20190214/0745   40.9
20190214/0815   41.5
20190214/0845   41.4
20190214/0915   41.8
20190214/0945   41.0
20190214/1015   40.5
20190214/1045   40.5
20190214/1115   40.4
20190214/1145   40.4
20190214/1215   40.5
20190214/1245   40.9
20190214/1315   40.1
20190214/1345   39.3
20190214/1415   40.1
20190214/1445   41.2
20190214/1515   42.2
20190214/1545   43.1
20190214/1615   43.4
20190214/1645   42.0
20190214/1715   41.2
20190214/1745   40.9
20190214/1815   39.7
20190214/1845   40.7
20190214/1915   41.4
20190214/1945   40.3
20190214/2015   40.5
20190214/2045   41.1
20190214/2115   41.3
20190214/2145   41.0
20190214/2215   40.5
20190214/2245   39.7
20190214/2315   38.6
20190214/2345   38.0
20190215/0015   37.0
20190215/0045   37.0
20190215/0115   36.9
20190215/0145   36.0
20190215/0215   36.1
20190215/0245   36.1
20190215/0315   36.4
20190215/0345   36.7
20190215/0415   36.5
20190215/0445   35.7
20190215/0515   34.4
20190215/0545   35.3
20190215/0615   36.5
20190215/0645   36.4
20190215/0715   35.7
20190215/0745   35.3
20190215/0815   35.6
20190215/0845   35.3
20190215/0915   35.6
20190215/0945   35.6
20190215/1015   35.0
20190215/1045   35.0
20190215/1115   36.1
20190215/1145   36.8
20190217/0015   36.9
20190217/0045   36.6
20190217/0115   36.1
20190217/0145   35.8
20190217/0215   36.5
20190217/0245   36.1
20190217/0315   35.5
20190217/0345   34.1
20190217/0415   33.4
20190217/0445   33.3
20190217/0515   33.1
20190217/0545   32.8
20190217/0615   33.7
20190217/0645   34.8
20190217/0715   34.7
20190217/0745   35.1
20190217/0815   35.6
20190217/0845   35.5
20190217/0915   35.0
20190217/0945   34.5
20190217/1015   33.1
20190217/1045   32.6
20190217/1115   32.7
20190217/1145   32.3
20190217/1215   31.8
20190217/1245   32.1
20190217/1315   32.0
20190217/1345   32.6
20190217/1415   35.7
20190217/1445   37.2
20190217/1515   38.5
20190217/1545   40.4
20190217/1615   40.1
20190217/1645   39.3
20190217/1715   39.1
20190217/1745   39.6
20190217/1815   40.5
20190217/1845   40.9
20190217/1915   41.4
20190217/1945   43.4
20190217/2015   44.6
20190217/2045   43.6
20190217/2115   43.0
20190217/2145   41.5
20190217/2215   40.2
20190217/2245   40.5
20190217/2315   40.7
20190217/2345   40.8
20190218/0015   39.8
20190218/0045   39.0
20190218/0115   38.1
20190218/0145   37.5
20190218/0215   36.7
20190218/0245   35.7
20190218/0315   36.3
20190218/0345   35.6
20190218/0415   33.5
20190218/0445   31.8
20190218/0515   32.4
20190218/0545   32.9
20190218/0615   32.3
20190218/0645   31.3
20190218/0715   31.3
20190218/0745   32.3
20190218/0815   32.0
20190218/0845   32.1
20190218/0915   32.4
20190218/0945   33.2
20190218/1015   33.2
20190218/1045   31.9
20190218/1115   32.0
20190218/1145   33.5
20190218/1215   35.4
20190218/1245   35.5
20190218/1315   34.0
20190218/1345   33.1
20190218/1415   33.9
